,product_id,brand,gender,category,master_category,sub_category,article_type,mrp,price,discount,discount_type,discount_display_label,coupon_discount,best_price,rating,rating_count,list_views,inventory,available,sizes,has_multiple_sizes,snapshot_date,season,is_fast_fashion,promotion_tags,has_promotion,year,preferred_delivery_tag,delivery_promise,source_sort
8012,32902894,JC Collection,Women,Dresses,Apparel,Dress,Dresses,6299,3779,2520,1.0,(40% OFF),500.0,3279.0,3.98181819915772,55,0,53,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
8013,24132722,Miss Chase,Women,Dresses,Apparel,Dress,Dresses,3895,1986,1909,1.0,(49% OFF),500.0,1486.0,4.25550651550293,227,0,8,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Fall,True,,False,2023,EXPRESS,Delivery By Jan 12,popularity
8014,37819282,bebe,Women,Dresses,Apparel,Dress,Dresses,7599,3495,4104,1.0,(54% OFF),500.0,2995.0,0.0,0,0,290,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
8015,32428232,TextileNow,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,6999,1520,5479,1.0,(Rs. 5479 OFF),456.0,1064.0,4.39807367324829,623,0,52,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,,False,2025,,,popularity
8016,17787796,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,2498,724,1774,1.0,(Rs. 1774 OFF),254.0,470.0,4.3770956993103,21236,0,86,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2022,EXPRESS,Delivery By Jan 11,popularity
8017,32811096,KALINI,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,7999,1679,6320,1.0,(79% OFF),500.0,1179.0,3.56782341003418,317,0,79,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,False,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included|Myntra_Unique,True,2025,,,popularity
8018,32093048,MANOJAVA,Women,Dresses,Apparel,Dress,Dresses,2900,590,2310,1.0,(80% OFF),207.0,383.0,3.90949058532715,8187,0,9614,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 13,popularity
8019,31603760,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,4999,1799,3200,1.0,(64% OFF),500.0,1299.0,4.12280702590942,57,0,38,True,"S,M,L,XL",True,2026-01-10,Winter,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12,popularity
8020,33748605,MomsBae,Women,Dresses,Apparel,Dress,Dresses,2599,1699,900,1.0,(35% OFF),500.0,1199.0,4.442307472229,104,0,6,True,"M,L,XL,XXL,3XL",True,2026-01-10,Spring,True,GST_Benefit_Included|Festive_Price_Crash,True,2025,,,popularity
8021,29171640,Miss Chase,Women,Dresses,Apparel,Dress,Dresses,1999,1139,860,1.0,(Rs. 860 OFF),350.0,789.0,4.29974174499512,774,0,20,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12,popularity
8022,24884134,Berrylush Curve,Women,Dresses,Apparel,Dress,Dresses,1649,873,776,1.0,(47% OFF),306.0,567.0,4.23823261260986,2082,0,7,True,"XXL,3XL,4XL,5XL,6XL,7XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
8023,37139127,ZUMMER,Women,Dresses,Apparel,Dress,Dresses,4799,1599,3200,1.0,(67% OFF),480.0,1119.0,4.59999990463257,20,0,74,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Myntra_Unique,True,2025,,,popularity
8024,38420304,H&M,Women,Dresses,Apparel,Dress,Dresses,2299,2299,0,1.0,,500.0,1799.0,0.0,0,0,39,True,"XXS,XS,S,M,L,XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 11,popularity
8025,29896474,PIMU,Women,Dresses,Apparel,Dress,Dresses,2599,444,2155,1.0,(Rs. 2155 OFF),156.0,288.0,4.11500692367554,713,0,27,True,"M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 13,popularity
8026,33489325,Stylecast X Slyck,Women,Dresses,Apparel,Dress,Dresses,1999,539,1460,1.0,(73% OFF),189.0,350.0,3.93213295936584,722,0,324,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
8027,37505894,all about you,Women,Dresses,Apparel,Dress,Dresses,1999,658,1341,1.0,(67% OFF),198.0,460.0,3.83582091331482,67,0,102,True,"XS,S,M,L,XL",True,2026-01-10,Winter,True,Myntra_Unique,True,2025,,,popularity
8028,33579682,FableStreet,Women,Dresses,Apparel,Dress,Dresses,4195,2810,1385,1.0,(33% OFF),500.0,2310.0,3.94285702705383,35,0,18,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Spring,True,Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 11,popularity
8029,37823295,bebe,Women,Dresses,Apparel,Dress,Dresses,6299,2582,3717,1.0,(59% OFF),500.0,2082.0,0.0,0,0,259,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,,,popularity
8030,38227461,Forever New,Women,Dresses,Apparel,Dress,Dresses,9800,9800,0,1.0,,600.0,9200.0,0.0,0,0,1,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,False,,False,2025,EXPRESS,Delivery By Jan 12,popularity
8031,30820864,Inddus,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,6899,2098,4801,1.0,(70% OFF),500.0,1598.0,4.31879186630249,596,0,36,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,Myntra_Unique,True,2024,,,popularity
8032,37872957,bebe,Women,Dresses,Apparel,Dress,Dresses,5499,1979,3520,1.0,(64% OFF),500.0,1479.0,3.98151564598084,541,0,292,True,"S,M,L,XL",True,2026-01-10,Winter,True,Myntra_Unique,True,2025,,,popularity
8033,31660332,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,3949,1540,2409,1.0,(61% OFF),462.0,1078.0,3.63138675689697,274,0,50,True,"S,M,L,XL",True,2026-01-10,Fall,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash|Myntra_Unique,True,2024,,,popularity
8034,31761024,PURVAJA,Women,Dresses,Apparel,Dress,Dresses,3399,820,2579,1.0,(Rs. 2579 OFF),287.0,533.0,4.33647775650024,2226,0,1712,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash,True,2024,,,popularity
8035,30038044,DressBerry,Women,Dresses,Apparel,Dress,Dresses,2699,998,1701,1.0,(63% OFF),350.0,648.0,4.40513467788696,3194,0,32,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12,popularity
8036,35893246,ZUMMER,Women,Dresses,Apparel,Dress,Dresses,3199,989,2210,1.0,(Rs. 2210 OFF),347.0,642.0,4.26582288742065,79,0,230,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,,,popularity
8037,37276082,Libas,Women,Dresses,Apparel,Dress,Dresses,4549,1489,3060,1.0,(67% OFF),447.0,1042.0,0.0,0,0,91,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 11,popularity
8038,38413776,KI STUDIO,Women,Dresses,Apparel,Dress,Dresses,1999,493,1506,1.0,(75% OFF),150.0,343.0,3.47151899337769,316,0,4585,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,True,,False,2025,,,popularity
8039,32305122,Biba,Women,Dresses,Apparel,Dress,Dresses,3999,2999,1000,1.0,(25% OFF),500.0,2499.0,4.36842107772827,38,0,32,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12,popularity
8040,19078090,Antheaa,Women,Dresses,Apparel,Dress,Dresses,2899,1507,1392,1.0,(48% OFF),453.0,1054.0,4.25145959854126,2398,0,142,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Festive_Price_Crash|GST_Benefit_Included|Crazy_Deal,True,2022,EXPRESS,Delivery By Jan 12,popularity
8041,34234724,ZUMMER,Women,Dresses,Apparel,Dress,Dresses,4199,1250,2949,1.0,(70% OFF),375.0,875.0,4.06258344650269,751,0,1122,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included|Myntra_Unique,True,2025,,,popularity
8042,32718576,KALINI,Women,Dresses,Apparel,Dress,Dresses,2499,674,1825,1.0,(Rs. 1825 OFF),236.0,438.0,4.22536611557007,1979,0,3,True,"S,M,L,XL,XXL,3XL,4XL,5XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13,popularity
8043,37998089,SHYAM SUNDARI,Women,Dresses,Apparel,Dress,Dresses,1899,484,1415,1.0,(75% OFF),170.0,314.0,4.02127647399902,94,0,2293,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,True,,False,2025,,,popularity
8044,36926497,MANOJAVA,Women,Dresses,Apparel,Dress,Dresses,2900,590,2310,1.0,(80% OFF),207.0,383.0,3.53990602493286,426,0,4985,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2026,EXPRESS,Delivery By Jan 13,popularity
8045,31734225,TRAQUILA,Women,Dresses,Apparel,Dress,Dresses,2499,326,2173,1.0,(Rs. 2173 OFF),150.0,176.0,4.03961944580078,1893,0,4639,True,"S,M,L,XL",True,2026-01-10,Spring,True,,False,2024,EXPRESS,Delivery By Jan 12,popularity
8046,33723947,TRAQUILA,Women,Dresses,Apparel,Dress,Dresses,2499,326,2173,1.0,(Rs. 2173 OFF),150.0,176.0,3.87768602371216,605,0,4164,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12,popularity
8047,37572057,Mast & Harbour,Women,Dresses,Apparel,Dress,Dresses,4999,1799,3200,1.0,(64% OFF),500.0,1299.0,4.25,8,0,281,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,True,Myntra_Unique,True,2025,,,popularity
8048,37872959,bebe,Women,Dresses,Apparel,Dress,Dresses,5499,1979,3520,1.0,(64% OFF),500.0,1479.0,3.98717951774597,546,0,279,True,"S,M,L,XL",True,2026-01-10,Winter,True,Myntra_Unique,True,2025,,,popularity
8049,30639837,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3599,1871,1728,1.0,(48% OFF),500.0,1371.0,4.25450897216797,499,0,32,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12,popularity
8050,32528127,Janasya,Women,Dresses,Apparel,Dress,Dresses,3399,899,2500,1.0,(74% OFF),315.0,584.0,4.24793386459351,121,0,5,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
8051,30735023,Trendyol,Women,Dresses,Apparel,Dress,Dresses,3999,1999,2000,1.0,(50% OFF),500.0,1499.0,4.72514629364014,171,0,194,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included|Myntra_Unique,True,2024,,,popularity
8052,35509107,Outzidr,Women,Dresses,Apparel,Dress,Dresses,1749,1749,0,1.0,,500.0,1249.0,2.75,8,0,31,True,"S,M",True,2026-01-10,Summer,True,,False,2025,,,popularity
8053,30460719,Berrylush,Women,Dresses,Apparel,Dress,Dresses,3799,1329,2470,1.0,(65% OFF),399.0,930.0,4.37013006210327,154,0,45,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
8054,34855294,MANGO,Women,Dresses,Apparel,Dress,Dresses,4790,2395,2395,1.0,(50% OFF),500.0,1895.0,4.61363649368286,44,0,53,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
8055,22996824,Styli,Women,Dresses,Apparel,Dress,Dresses,1899,1728,171,1.0,(9% OFF),500.0,1228.0,4.14898443222046,886,0,16,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2023,EXPRESS,Delivery By Jan 12,popularity
8056,33882768,Roadster,Women,Dresses,Apparel,Dress,Dresses,4399,1583,2816,1.0,(64% OFF),475.0,1108.0,3.29999995231628,40,0,304,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
8057,37224276,bebe,Women,Dresses,Apparel,Dress,Dresses,8699,4001,4698,1.0,(54% OFF),500.0,3501.0,1.125,8,0,152,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,,False,2026,EXPRESS,Delivery By Jan 12,popularity
8058,20195290,Athena,Women,Dresses,Apparel,Dress,Dresses,3999,1839,2160,1.0,(54% OFF),500.0,1339.0,4.14090919494629,880,0,13,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2022,EXPRESS,Delivery By Jan 12,popularity
8059,38440230,Babli,Women,Dresses,Apparel,Dress,Dresses,2050,1949,101,1.0,(5% OFF),500.0,1449.0,0.0,0,0,34,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,False,,False,2025,,,popularity
8060,30417682,StyleCast x Revolte,Women,Dresses,Apparel,Dress,Dresses,4349,1478,2871,1.0,(66% OFF),444.0,1034.0,3.76724147796631,464,0,205,True,"S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|GST_Benefit_Included|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12,popularity
8061,36163081,ZUMMER,Women,Dresses,Apparel,Dress,Dresses,4599,1499,3100,1.0,(67% OFF),450.0,1049.0,4.05313348770142,734,0,126,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,,,popularity
8062,17650672,Athena,Women,Dresses,Apparel,Dress,Dresses,2999,1199,1800,1.0,(60% OFF),360.0,839.0,4.28255796432495,4707,0,39,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2022,,,popularity
8063,23327768,Tokyo Talkies,Women,Dresses,Apparel,Dress,Dresses,2199,615,1584,1.0,(72% OFF),216.0,399.0,4.23641300201416,2576,0,163,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2023,,,popularity
8064,36776285,NEXT,Women,Dresses,Apparel,Dress,Dresses,5799,2899,2900,1.0,(50% OFF),500.0,2399.0,0.0,0,0,17,True,"XS,S,M,L,XL",True,2026-01-10,Fall,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
8065,32876917,MANGO,Women,Dresses,Apparel,Dress,Dresses,5790,2895,2895,1.0,(50% OFF),500.0,2395.0,4.25396823883057,63,0,8,True,"S,M,L",True,2026-01-10,Spring,True,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 12,popularity
8066,35094841,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3100,1581,1519,1.0,(49% OFF),475.0,1106.0,3.98701310157776,77,0,11,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
8067,31447698,FableStreet,Women,Dresses,Apparel,Dress,Dresses,4495,2472,2023,1.0,(45% OFF),500.0,1972.0,3.65957450866699,47,0,29,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 11,popularity
8068,34522947,bebe,Women,Dresses,Apparel,Dress,Dresses,6599,2573,4026,1.0,(61% OFF),500.0,2073.0,3.625,24,0,38,True,"S,M,L,XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2025,EXPRESS,Delivery By Jan 12,popularity
8069,35844497,DressBerry,Women,Dresses,Apparel,Dress,Dresses,2999,999,2000,1.0,(67% OFF),350.0,649.0,3.39622640609741,159,0,81,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 13,popularity
8070,21972748,Bani Women,Women,Dresses,Apparel,Dress,Dresses,2399,815,1584,1.0,(Rs. 1584 OFF),286.0,529.0,4.36527967453003,5311,0,11,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2023,EXPRESS,Delivery By Jan 12,popularity
8071,32662348,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,2498,974,1524,1.0,(Rs. 1524 OFF),341.0,633.0,4.64039421081543,812,0,1,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 11,popularity
8072,38508778,Libas,Women,Dresses,Apparel,Dress,Dresses,2499,1649,850,1.0,(34% OFF),495.0,1154.0,4.5,8,0,153,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Myntra_Unique,True,2026,EXPRESS,Delivery By Jan 11,popularity
8073,31386516,StyleCast,Women,Dresses,Apparel,Dress,Dresses,2299,1034,1265,1.0,(55% OFF),350.0,684.0,3.77547764778137,628,0,246,True,"S,M,L",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12,popularity
8074,32890515,DressBerry,Women,Dresses,Apparel,Dress,Dresses,3099,898,2201,1.0,(71% OFF),315.0,583.0,0.0,0,0,245,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2025,,,popularity
8075,33441508,Golden Kite,Women,Dresses,Apparel,Dress,Dresses,2999,1263,1736,1.0,(58% OFF),379.0,884.0,3.74235796928406,229,0,44,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 13,popularity
8076,37822736,bebe,Women,Dresses,Apparel,Dress,Dresses,5999,2159,3840,1.0,(64% OFF),500.0,1659.0,0.0,0,0,293,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,,,popularity
8077,37708592,Forever New,Women,Dresses,Apparel,Dress,Dresses,11200,8960,2240,1.0,(20% OFF),600.0,8360.0,5.0,6,0,40,True,"XXS,XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,,False,2025,EXPRESS,Delivery By Jan 12,popularity
8078,30558401,KALINI,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,7999,1999,6000,1.0,(75% OFF),500.0,1499.0,3.76671862602234,643,0,12,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,False,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,,,popularity
8079,38512950,KALINI,Women,Dresses,Apparel,Dress,Dresses,3999,975,3024,1.0,(76% OFF),293.0,682.0,4.125,8,0,19,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,Myntra_Unique,True,2025,,,popularity
8080,30585545,Stylecast X Slyck,Women,Dresses,Apparel,Dress,Dresses,1799,593,1206,1.0,(67% OFF),208.0,385.0,4.44035339355469,1358,0,147,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12,popularity
8081,33584422,Rain & Rainbow,Women,Dresses,Apparel,Dress,Dresses,4595,1516,3079,1.0,(67% OFF),455.0,1061.0,4.17857122421265,224,0,8,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal|GST_Benefit_Included,True,2025,EXPRESS,Delivery By Jan 12,popularity
8082,38143602,Sangria,Women,Dresses,Apparel,Dress,Dresses,3330,999,2331,1.0,(70% OFF),300.0,699.0,4.18333339691162,60,0,516,True,"S,M,L,XL",True,2026-01-10,Summer,True,Myntra_Unique,True,2025,,,popularity
8083,35902146,HERE&NOW,Women,Dresses,Apparel,Dress,Dresses,4499,1619,2880,1.0,(64% OFF),486.0,1133.0,3.85714292526245,28,0,86,True,"S,M,L,XL",True,2026-01-10,Winter,True,GST_Benefit_Included|Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
8084,36812736,StyleCast,Women,Dresses,Apparel,Dress,Dresses,3899,1442,2457,1.0,(63% OFF),433.0,1009.0,2.55555558204651,9,0,1992,True,"S,M,L",True,2026-01-10,Summer,True,Myntra_Unique,True,2025,,,popularity
8085,29148178,SASSAFRAS BASICS,Women,Dresses,Apparel,Dress,Dresses,1699,594,1105,1.0,(65% OFF),208.0,386.0,4.39601278305054,3712,0,144,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 12,popularity
8086,37862640,Sugathari,Women,Dresses,Apparel,Dress,Dresses,1852,699,1153,1.0,(62% OFF),245.0,454.0,4.368821144104,263,0,26,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,True,,False,2025,,,popularity
8087,36819431,bebe,Women,Dresses,Apparel,Dress,Dresses,8199,3689,4510,1.0,(55% OFF),500.0,3189.0,3.79999995231628,10,0,297,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,,False,2025,EXPRESS,Delivery By Jan 12,popularity
8088,30640370,Athena Immutable,Women,Dresses,Apparel,Dress,Dresses,2299,919,1380,1.0,(60% OFF),322.0,597.0,3.9221453666687,1156,0,27,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Fall,True,Myntra_Unique,True,2024,EXPRESS,Delivery By Jan 12,popularity
8089,31176228,QUIERO,Women,Dresses,Apparel,Dress,Dresses,3389,761,2628,1.0,(Rs. 2628 OFF),267.0,494.0,4.34036588668823,1422,0,179,True,"XS,S,M",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash,True,2024,,,popularity
8090,37619314,STYLLEY,Women,Dresses,Apparel,Dress,Dresses,3999,2499,1500,1.0,(38% OFF),500.0,1999.0,2.40000009536743,5,0,18,True,"XXL,3XL,4XL,5XL,6XL,7XL",True,2026-01-10,Fall,True,,False,2025,,,popularity
8091,35099998,Styli,Women,Dresses,Apparel,Dress,Dresses,3699,1924,1775,1.0,(48% OFF),500.0,1424.0,4.34782600402832,23,0,28,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash|GST_Benefit_Included,True,2025,EXPRESS,Delivery By Jan 12,popularity
8092,30967118,Berrylush,Women,Dresses,Apparel,Dress,Dresses,2499,974,1525,1.0,(61% OFF),341.0,633.0,3.97757840156555,223,0,149,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
8093,37655791,DressBerry,Women,Dresses,Apparel,Dress,Dresses,4199,1511,2688,1.0,(64% OFF),454.0,1057.0,0.0,0,0,243,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,False,Myntra_Unique,True,2025,,,popularity
8094,32718574,KALINI,Women,Dresses,Apparel,Dress,Dresses,2499,674,1825,1.0,(Rs. 1825 OFF),236.0,438.0,4.2259373664856,1974,0,20,True,"S,M,L,XL,XXL,3XL,4XL,5XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13,popularity
8095,30918684,Vishudh,Women,Dresses,Apparel,Dress,Dresses,3049,869,2180,1.0,(71% OFF),305.0,564.0,4.1972222328186,360,0,133,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash,True,2024,,,popularity
8096,29860240,Berrylush,Women,Dresses,Apparel,Dress,Dresses,2399,887,1512,1.0,(63% OFF),311.0,576.0,4.0,194,0,36,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12,popularity
8097,34139772,Libas,Women,Dresses,Apparel,Dress,Dresses,3199,849,2350,1.0,(73% OFF),298.0,551.0,4.53140115737915,207,0,357,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 11,popularity
8098,37975073,SZN,Women,Dresses,Apparel,Dress,Dresses,1299,647,652,1.0,(Rs. 652 OFF),195.0,452.0,3.44186043739319,43,0,6,True,"S,M,L,XL,XXL",True,2026-01-10,Winter,True,Myntra_Unique,True,2025,,,popularity
8099,32888981,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,2498,849,1649,1.0,(Rs. 1649 OFF),298.0,551.0,4.08780479431152,410,0,55,True,"S,M,L,XL,XXL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 11,popularity
8100,28245544,Antheaa,Women,Dresses,Apparel,Dress,Dresses,3199,1631,1568,1.0,(49% OFF),490.0,1141.0,4.12897825241089,597,0,69,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Spring,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included,True,2024,EXPRESS,Delivery By Jan 12,popularity
8101,23515028,4WRD by Dressberry,Women,Dresses,Apparel,Dress,Dresses,3999,1199,2800,1.0,(70% OFF),360.0,839.0,4.32761287689209,641,0,65,True,"XS,S,M,L,XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal,True,2023,EXPRESS,Delivery By Jan 12,popularity
8102,36760100,Vero Moda,Women,Dresses,Apparel,Dress,Dresses,5999,3599,2400,1.0,(40% OFF),500.0,3099.0,4.46666669845581,15,0,27,True,"XS,S,M,L,XL",True,2026-01-10,Winter,True,,False,2025,,,popularity
8103,27068330,Berrylush,Women,Dresses,Apparel,Dress,Dresses,4099,1147,2952,1.0,(72% OFF),350.0,797.0,4.43949842453003,1595,0,246,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 12,popularity
8104,25664046,SASSAFRAS,Women,Dresses,Apparel,Dress,Dresses,3499,1364,2135,1.0,(Rs. 2135 OFF),410.0,954.0,4.3471851348877,746,0,21,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,True,,False,2023,EXPRESS,Delivery By Jan 11,popularity
