,product_id,brand,gender,category,master_category,su_cCategory,article_type,mrp,price,discount,discount_type,discount_display_label,coupon_discount,best_price,rating,rating_count,listViews,inventory,available,sizes,has_multiple_sizes,snapshot_date,season,is_fast_fashion,promotion_tags,has_promotion,year,preferred_delivery_tag,delivery_promise,source_sort
1657,33189631,PIMU,Women,Dresses,Apparel,Dress,Dresses,3999,449,3550,1.0,(Rs. 3550 OFF),158.0,291.0,4.05357122421265,896,0,28,True,"S,M,L,XL,XXL,3XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 13,discount
1658,16121546,SCORPIUS,Women,Dresses,Apparel,Dress,Dresses,3999,449,3550,1.0,(89% OFF),158.0,291.0,2.92307686805725,13,0,21,True,"S,M,L,XL",True,2026-01-10,Winter,True,,False,2021,,,discount
1659,30069277,VASVI,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,4399,483,3916,1.0,(Rs. 3916 OFF),170.0,313.0,4.57142877578735,7,0,1,True,"M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2024,,,discount
1660,36967452,KALINI,Women,Dresses,Apparel,Dress,Dresses,4799,527,4272,1.0,(Rs. 4272 OFF),185.0,342.0,0.0,0,0,41,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13,discount
1661,36967449,KALINI,Women,Dresses,Apparel,Dress,Dresses,4799,527,4272,1.0,(Rs. 4272 OFF),185.0,342.0,0.0,0,0,13,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13,discount
1662,36967444,KALINI,Women,Dresses,Apparel,Dress,Dresses,4799,527,4272,1.0,(Rs. 4272 OFF),185.0,342.0,0.0,0,0,39,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 13,discount
1663,30063205,VASVI,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,4999,549,4450,1.0,(Rs. 4450 OFF),193.0,356.0,0.0,0,0,2,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2024,,,discount
1664,30063200,VASVI,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,4999,549,4450,1.0,(Rs. 4450 OFF),193.0,356.0,0.0,0,0,3,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2024,,,discount
1665,27663642,Anouk,Women,Dresses,Apparel,Dress,Dresses,4999,549,4450,1.0,(Rs. 4450 OFF),193.0,356.0,0.0,0,0,436,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2024,,,discount
1666,31168861,HAY,Women,Dresses,Apparel,Dress,Dresses,5999,659,5340,1.0,(Rs. 5340 OFF),231.0,428.0,4.04545450210571,22,0,2,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Myntra_Unique,True,2024,,,discount
1667,27929916,Purple State,Women,Dresses,Apparel,Dress,Dresses,5999,659,5340,1.0,(89% OFF),231.0,428.0,0.0,0,0,4,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2024,,,discount
1668,25941214,KALINI,Women,Dresses,Apparel,Dress,Dresses,5999,659,5340,1.0,(89% OFF),231.0,428.0,3.5,10,0,4,True,"XS,S,M,L,XL,XXL,3XL,4XL,5XL,6XL,7XL",True,2026-01-10,Fall,True,Myntra_Unique,True,2023,EXPRESS,Delivery By Jan 13,discount
1669,30646268,plusS,Women,Dresses,Apparel,Dress,Dresses,2749,302,2447,1.0,(Rs. 2447 OFF),150.0,152.0,3.75229358673096,109,0,4,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 11,discount
1670,27398968,KAORI BY SHREYA AGARWAL,Women,Dresses,Apparel,Dress,Dresses,5789,636,5153,1.0,(Rs. 5153 OFF),223.0,413.0,3.71428561210632,49,0,10,True,"XS,S,M,L,XL,XXL,3XL,4XL,5XL,6XL",True,2026-01-10,Summer,True,GST_Benefit_Included,True,2024,,,discount
1671,37548250,plusS,Women,Dresses,Apparel,Dress,Dresses,6699,736,5963,1.0,(Rs. 5963 OFF),258.0,478.0,4.55555534362793,9,0,19,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2026,EXPRESS,Delivery By Jan 11,discount
1672,37548265,plusS,Women,Dresses,Apparel,Dress,Dresses,6699,736,5963,1.0,(Rs. 5963 OFF),258.0,478.0,4.57142877578735,7,0,7,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2026,EXPRESS,Delivery By Jan 11,discount
1673,34879789,Sztori,Women,Dresses,Apparel,Dress,Dresses,6699,736,5963,1.0,(Rs. 5963 OFF),258.0,478.0,3.79999995231628,5,0,3,True,"XXL,3XL,4XL,5XL,6XL",True,2026-01-10,Fall,True,,False,2025,EXPRESS,Delivery By Jan 12,discount
1674,27819824,Purple State,Women,Dresses,Apparel,Dress,Dresses,6999,769,6230,1.0,(89% OFF),270.0,499.0,0.0,0,0,5,True,"S,M,L,XL",True,2026-01-10,Summer,False,,False,2024,,,discount
1675,25952012,KALINI,Women,Dresses,Apparel,Dress,Dresses,8799,967,7832,1.0,(Rs. 7832 OFF),339.0,628.0,4.27586221694946,29,0,15,True,"XS,S,M,L,XL,XXL,3XL,4XL,5XL,6XL,7XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash|GST_Benefit_Included|Myntra_Unique,True,2023,EXPRESS,Delivery By Jan 13,discount
1676,33166255,plusS,Women,Dresses,Apparel,Dress,Dresses,4999,549,4450,1.0,(89% OFF),193.0,356.0,4.40000009536743,45,0,6,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12,discount
1677,31673076,Tokyo Talkies,Women,Dresses,Apparel,Dress,Dresses,3999,439,3560,1.0,(89% OFF),154.0,285.0,4.34375,64,0,28,True,"S,M,L,XL",True,2026-01-10,Winter,True,,False,2024,EXPRESS,Delivery By Jan 12,discount
1678,33166308,plusS,Women,Dresses,Apparel,Dress,Dresses,2199,241,1958,1.0,(89% OFF),121.0,120.0,3.89743590354919,78,0,5,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2025,,,discount
1679,33166277,plusS,Women,Dresses,Apparel,Dress,Dresses,2999,329,2670,1.0,(89% OFF),150.0,179.0,3.77272725105286,22,0,16,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12,discount
1680,34477193,Stylecast X Kotty,Women,Dresses,Apparel,Dress,Dresses,2999,329,2670,1.0,(89% OFF),150.0,179.0,3.80357146263123,56,0,14,True,"S,M,L,XL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2025,EXPRESS,Delivery By Jan 11,discount
1681,33166296,plusS,Women,Dresses,Apparel,Dress,Dresses,3999,439,3560,1.0,(89% OFF),154.0,285.0,3.8199999332428,50,0,4,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2025,EXPRESS,Delivery By Jan 12,discount
1682,26660250,DRESOUL,Women,Dresses,Apparel,Dress,Dresses,6145,675,5470,1.0,(89% OFF),237.0,438.0,3.73684215545654,19,0,11,True,"S,M,L,XL,XXL",True,2026-01-10,Spring,True,,False,2024,,,discount
1683,29224030,VASVI,Women,Dresses,Apparel,Dress,Dresses,6499,714,5785,1.0,(89% OFF),250.0,464.0,3.83333325386047,12,0,16,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2024,,,discount
1684,31611526,plusS,Women,Dresses,Apparel,Dress,Dresses,2599,285,2314,1.0,(89% OFF),143.0,142.0,4.02648401260376,2190,0,8,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 11,discount
1685,28342610,plusS,Women,Dresses,Apparel,Dress,Dresses,2499,274,2225,1.0,(89% OFF),137.0,137.0,4.24489784240723,49,0,6,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 11,discount
1686,31654569,Chandbaali,Women,Dresses,Apparel,Dress,Dresses,4999,549,4450,1.0,(89% OFF),193.0,356.0,0.0,0,0,2,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,Crazy_Deal|Festive_Price_Crash,True,2025,,,discount
1687,16707254,Athena,Women,Dresses,Apparel,Dress,Dresses,2799,307,2492,1.0,(89% OFF),150.0,157.0,3.93181824684143,44,0,1,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Myntra_Unique,True,2022,EXPRESS,Delivery By Jan 12,discount
1688,17900522,plusS,Women,Dresses,Apparel,Dress,Dresses,2999,329,2670,1.0,(89% OFF),150.0,179.0,4.24742269515991,97,0,9,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2022,EXPRESS,Delivery By Jan 11,discount
1689,27731676,ANVI Be Yourself,Women,Dresses,Apparel,Dress,Dresses,2998,329,2669,1.0,(89% OFF),150.0,179.0,4.11029434204102,136,0,2,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 12,discount
1690,28342602,plusS,Women,Dresses,Apparel,Dress,Dresses,2599,285,2314,1.0,(89% OFF),143.0,142.0,4.26666688919067,30,0,4,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 11,discount
1691,26486592,DRESOUL,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,11195,1231,9964,1.0,(89% OFF),370.0,861.0,4.07142877578735,14,0,5,True,"S,M,L,XL,XXL",True,2026-01-10,Spring,False,Festive_Price_Crash|GST_Benefit_Included,True,2024,,,discount
1692,26705838,DRESOUL,Women,Dresses,Apparel,Dress,Dresses,9995,1099,8896,1.0,(89% OFF),350.0,749.0,0.0,0,0,16,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Spring,False,,False,2024,,,discount
1693,16575678,Athena,Women,Dresses,Apparel,Dress,Dresses,2499,274,2225,1.0,(89% OFF),137.0,137.0,3.5,22,0,2,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Myntra_Unique,True,2022,EXPRESS,Delivery By Jan 12,discount
1694,17615094,FLAMBOYANT,Women,Dresses,Apparel,Dress,Dresses,1699,186,1513,1.0,(89% OFF),93.0,93.0,3.5,6,0,2,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2022,,,discount
1695,16575692,Athena,Women,Dresses,Apparel,Dress,Dresses,2799,307,2492,1.0,(89% OFF),150.0,157.0,4.57142877578735,14,0,4,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Myntra_Unique,True,2022,EXPRESS,Delivery By Jan 12,discount
1696,16575656,Athena,Women,Dresses,Apparel,Dress,Dresses,2799,307,2492,1.0,(89% OFF),150.0,157.0,4.40000009536743,10,0,5,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,Myntra_Unique,True,2022,EXPRESS,Delivery By Jan 12,discount
1697,31654566,Chandbaali,Women,Dresses,Apparel,Dress,Dresses,4999,549,4450,1.0,(89% OFF),193.0,356.0,0.0,0,0,20,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2025,,,discount
1698,31654562,Chandbaali,Women,Dresses,Apparel,Dress,Dresses,5999,659,5340,1.0,(89% OFF),231.0,428.0,0.0,0,0,1,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2025,,,discount
1699,31654557,Chandbaali,Women,Dresses,Apparel,Dress,Dresses,5999,659,5340,1.0,(89% OFF),231.0,428.0,0.0,0,0,3,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2025,,,discount
1700,29204674,Tokyo Talkies,Women,Dresses,Apparel,Dress,Dresses,1999,219,1780,1.0,(89% OFF),110.0,109.0,3.875,16,0,134,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,,False,2024,,,discount
1701,28609980,Chandbaali,Women,Dresses,Apparel,Dress,Dresses,10999,1209,9790,1.0,(89% OFF),363.0,846.0,0.0,0,0,18,True,"S,M,L",True,2026-01-10,Summer,False,,False,2024,,,discount
1702,28093452,Chandbaali,Women,Dresses,Apparel,Dress,Dresses,5999,659,5340,1.0,(89% OFF),231.0,428.0,0.0,0,0,14,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2024,,,discount
1703,28065854,DRESOUL,Women,Dresses,Apparel,Dress,Dresses,6845,752,6093,1.0,(89% OFF),264.0,488.0,0.0,0,0,32,True,"XS,S,M,L,XL",True,2026-01-10,Summer,False,,False,2024,,,discount
1704,26523806,LULU & SKY,Women,Dresses,Apparel,Dress,Dresses,6399,703,5696,1.0,(89% OFF),247.0,456.0,3.95454549789429,22,0,26,True,"S,M,L,XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal,True,2023,EXPRESS,Delivery By Jan 12,discount
1705,26523728,LULU & SKY,Women,Dresses,Apparel,Dress,Dresses,6099,670,5429,1.0,(89% OFF),235.0,435.0,0.0,0,0,98,True,L,False,2026-01-10,Fall,False,,False,2023,EXPRESS,Delivery By Jan 12,discount
1706,26523504,LULU & SKY,Women,Dresses,Apparel,Dress,Dresses,5899,648,5251,1.0,(89% OFF),227.0,421.0,3.83333325386047,6,0,20,True,L,False,2026-01-10,Fall,True,,False,2023,EXPRESS,Delivery By Jan 12,discount
1707,26523276,LULU & SKY,Women,Dresses,Apparel,Dress,Dresses,5899,648,5251,1.0,(89% OFF),227.0,421.0,0.0,0,0,3,True,"L,XL",True,2026-01-10,Fall,False,,False,2023,EXPRESS,Delivery By Jan 12,discount
1708,27929908,Purple State,Women,Dresses,Apparel,Dress,Dresses,5999,660,5339,1.0,(89% OFF),231.0,429.0,0.0,0,0,5,True,"S,M,L",True,2026-01-10,Summer,False,,False,2024,,,discount
1709,34231616,CORSICA,Women,Dresses,Apparel,Dress,Dresses,3650,397,3253,1.0,(89% OFF),150.0,247.0,0.0,0,0,5,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,False,Crazy_Deal|Festive_Price_Crash,True,2025,,,discount
1710,30191644,Selvia,Women,Dresses,Apparel,Dress,Dresses,2565,279,2286,1.0,(89% OFF),140.0,139.0,4.37209320068359,43,0,13,True,"S,M,L,XL",True,2026-01-10,Fall,True,Festive_Price_Crash|Crazy_Deal,True,2024,,,discount
1711,31204647,Routes by All About You,Women,Dresses,Apparel,Dress,Dresses,5499,599,4900,1.0,(89% OFF),210.0,389.0,0.0,0,0,1,True,"S,M,L,XL",True,2026-01-10,Summer,False,Crazy_Deal|Festive_Price_Crash,True,2025,EXPRESS,Delivery By Jan 13,discount
1712,25091472,BAESD,Women,Dresses,Apparel,Dress,Dresses,6495,708,5787,1.0,(89% OFF),248.0,460.0,4.0,32,0,1,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Myntra_Unique,True,2023,EXPRESS,Delivery By Jan 13,discount
1713,19293562,DEEBACO,Women,Dresses,Apparel,Dress,Dresses,3780,413,3367,1.0,(89% OFF),150.0,263.0,4.10242605209351,371,0,1,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2022,,,discount
1714,39002030,THREAD BOX,Women,Dresses,Apparel,Dress,Dresses,3248,355,2893,1.0,(Rs. 2893 OFF),150.0,205.0,0.0,0,0,17,True,"XS,S,M,L,XL,XXL",True,2026-01-10,Winter,False,,False,2025,,,discount
1715,20886464,RAJGRANTH,Women,Dresses,Apparel,Dress,Dresses,4999,547,4452,1.0,(89% OFF),192.0,355.0,3.94827580451965,58,0,11,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,True,Crazy_Deal|Festive_Price_Crash,True,2022,,,discount
1716,20886468,RAJGRANTH,Women,Dresses,Apparel,Dress,Dresses,4999,547,4452,1.0,(89% OFF),192.0,355.0,3.94827580451965,58,0,16,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,True,,False,2022,,,discount
1717,20886462,RAJGRANTH,Women,Dresses,Apparel,Dress,Dresses,4999,547,4452,1.0,(89% OFF),192.0,355.0,3.94827580451965,58,0,1,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,True,,False,2022,,,discount
1718,20886458,RAJGRANTH,Women,Dresses,Apparel,Dress,Dresses,4999,547,4452,1.0,(89% OFF),192.0,355.0,3.94827580451965,58,0,14,True,"S,M,L,XL,XXL",True,2026-01-10,Fall,True,,False,2022,,,discount
1719,28679392,Ruhaans,Women,Dresses,Apparel,Dress,Dresses,1799,197,1602,1.0,(Rs. 1602 OFF),99.0,98.0,3.58333325386047,12,0,5,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 13,discount
1720,27846662,BAESD,Women,Dresses,Apparel,Dress,Dresses,4099,449,3650,1.0,(89% OFF),158.0,291.0,3.69230771064758,13,0,22,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Myntra_Unique,True,2024,,,discount
1721,27846666,BAESD,Women,Dresses,Apparel,Dress,Dresses,4099,449,3650,1.0,(89% OFF),158.0,291.0,3.44444441795349,9,0,19,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,True,Myntra_Unique,True,2024,,,discount
1722,27378934,KALINI,Women,Dresses,Apparel,Dress,Dresses,4555,499,4056,1.0,(89% OFF),175.0,324.0,4.22222232818604,9,0,3,True,"XS,S,M,L,XL,XXL,3XL",True,2026-01-10,Winter,True,Crazy_Deal|Festive_Price_Crash|Myntra_Unique,True,2024,,,discount
1723,35676455,Attire Empire,Women,Dresses,Apparel,Dress,Dresses,1999,219,1780,1.0,(Rs. 1780 OFF),110.0,109.0,4.19999980926514,65,0,1,True,"S,M,L,XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2025,,,discount
1724,23958600,plusS,Women,Dresses,Apparel,Dress,Dresses,1999,219,1780,1.0,(Rs. 1780 OFF),110.0,109.0,3.89051103591919,137,0,16,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2023,EXPRESS,Delivery By Jan 11,discount
1725,23958608,plusS,Women,Dresses,Apparel,Dress,Dresses,1999,219,1780,1.0,(Rs. 1780 OFF),110.0,109.0,3.89130425453186,138,0,8,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2023,EXPRESS,Delivery By Jan 11,discount
1726,18110606,plusS,Women,Dresses,Apparel,Dress,Dresses,1999,219,1780,1.0,(Rs. 1780 OFF),110.0,109.0,3.60606050491333,66,0,1,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2022,EXPRESS,Delivery By Jan 11,discount
1727,13526308,plusS,Women,Dresses,Apparel,Dress,Dresses,2199,241,1958,1.0,(Rs. 1958 OFF),121.0,120.0,4.13793087005615,87,0,5,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2021,EXPRESS,Delivery By Jan 11,discount
1728,22511426,plusS,Women,Dresses,Apparel,Dress,Dresses,2199,241,1958,1.0,(Rs. 1958 OFF),121.0,120.0,4.32075452804565,530,0,2,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2023,EXPRESS,Delivery By Jan 11,discount
1729,24382852,plusS,Women,Dresses,Apparel,Dress,Dresses,2299,252,2047,1.0,(Rs. 2047 OFF),126.0,126.0,4.11251211166382,1031,0,10,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Winter,True,Festive_Price_Crash,True,2023,EXPRESS,Delivery By Jan 11,discount
1730,16649884,plusS,Women,Dresses,Apparel,Dress,Dresses,2299,252,2047,1.0,(Rs. 2047 OFF),126.0,126.0,4.0357141494751,140,0,11,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2022,EXPRESS,Delivery By Jan 11,discount
1731,22511440,plusS,Women,Dresses,Apparel,Dress,Dresses,2399,263,2136,1.0,(Rs. 2136 OFF),132.0,131.0,3.94736838340759,152,0,14,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2023,EXPRESS,Delivery By Jan 11,discount
1732,37247490,Attire Empire,Women,Dresses,Apparel,Dress,Dresses,2499,274,2225,1.0,(Rs. 2225 OFF),137.0,137.0,4.32999992370606,500,0,1,True,"S,M,L,XL",True,2026-01-10,Summer,True,,False,2025,,,discount
1733,32556793,Attire Empire,Women,Dresses,Apparel,Dress,Dresses,2499,274,2225,1.0,(Rs. 2225 OFF),137.0,137.0,4.32600021362305,500,0,1,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,,False,2024,,,discount
1734,32556786,Attire Empire,Women,Dresses,Apparel,Dress,Dresses,2499,274,2225,1.0,(Rs. 2225 OFF),137.0,137.0,4.32323217391968,495,0,3,True,"XS,S,M,L,XL",True,2026-01-10,Summer,True,,False,2024,,,discount
1735,28342588,plusS,Women,Dresses,Apparel,Dress,Dresses,2499,274,2225,1.0,(Rs. 2225 OFF),137.0,137.0,4.27083349227905,48,0,5,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 11,discount
1736,28342664,plusS,Women,Dresses,Apparel,Dress,Dresses,2499,274,2225,1.0,(Rs. 2225 OFF),137.0,137.0,4.27083349227905,48,0,3,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 11,discount
1737,18738888,plusS,Women,Dresses,Apparel,Dress,Dresses,2499,274,2225,1.0,(Rs. 2225 OFF),137.0,137.0,3.78448271751404,116,0,3,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2022,EXPRESS,Delivery By Jan 11,discount
1738,27769430,plusS,Women,Dresses,Apparel,Dress,Dresses,2499,274,2225,1.0,(Rs. 2225 OFF),137.0,137.0,4.1875,128,0,24,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 11,discount
1739,31611522,plusS,Women,Dresses,Apparel,Dress,Dresses,2599,285,2314,1.0,(Rs. 2314 OFF),143.0,142.0,4.02605104446411,2188,0,3,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 11,discount
1740,20158544,plusS,Women,Dresses,Apparel,Dress,Dresses,2699,296,2403,1.0,(Rs. 2403 OFF),148.0,148.0,4.11333322525024,300,0,36,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2022,EXPRESS,Delivery By Jan 11,discount
1741,24332994,plusS,Women,Dresses,Apparel,Dress,Dresses,2699,296,2403,1.0,(Rs. 2403 OFF),148.0,148.0,4.30379724502564,79,0,3,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Winter,True,,False,2023,EXPRESS,Delivery By Jan 11,discount
1742,19610762,plusS,Women,Dresses,Apparel,Dress,Dresses,2699,296,2403,1.0,(Rs. 2403 OFF),148.0,148.0,4.16666650772095,60,0,3,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2022,EXPRESS,Delivery By Jan 11,discount
1743,28342604,plusS,Women,Dresses,Apparel,Dress,Dresses,2799,307,2492,1.0,(Rs. 2492 OFF),150.0,157.0,4.18918895721436,37,0,12,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 11,discount
1744,28342600,plusS,Women,Dresses,Apparel,Dress,Dresses,2799,307,2492,1.0,(Rs. 2492 OFF),150.0,157.0,4.15789461135864,38,0,5,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 11,discount
1745,28342608,plusS,Women,Dresses,Apparel,Dress,Dresses,2799,307,2492,1.0,(Rs. 2492 OFF),150.0,157.0,4.33333349227905,33,0,3,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 11,discount
1746,17132962,plusS,Women,Dresses,Apparel,Dress,Dresses,2799,307,2492,1.0,(Rs. 2492 OFF),150.0,157.0,3.91708540916443,398,0,10,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2022,EXPRESS,Delivery By Jan 11,discount
1747,17956052,plusS,Women,Dresses,Apparel,Dress,Dresses,2899,318,2581,1.0,(Rs. 2581 OFF),150.0,168.0,4.06722688674927,119,0,4,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Crazy_Deal|Festive_Price_Crash,True,2022,EXPRESS,Delivery By Jan 11,discount
1748,27769506,plusS,Women,Dresses,Apparel,Dress,Dresses,3399,373,3026,1.0,(Rs. 3026 OFF),150.0,223.0,4.48333311080933,60,0,8,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2024,EXPRESS,Delivery By Jan 11,discount
1749,17843100,plusS,Women,Dresses,Apparel,Dress,Dresses,3499,384,3115,1.0,(Rs. 3115 OFF),150.0,234.0,3.77272725105286,66,0,2,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,,False,2022,EXPRESS,Delivery By Jan 11,discount
1750,27769444,plusS,Women,Dresses,Apparel,Dress,Dresses,3799,417,3382,1.0,(Rs. 3382 OFF),150.0,267.0,3.61904764175415,42,0,8,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Festive_Price_Crash|Crazy_Deal,True,2024,EXPRESS,Delivery By Jan 11,discount
1751,31410078,plusS,Women,Dresses,Apparel,Dress,Dresses,3899,428,3471,1.0,(Rs. 3471 OFF),150.0,278.0,3.6875,32,0,26,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,True,Festive_Price_Crash,True,2024,EXPRESS,Delivery By Jan 11,discount
1752,37548251,plusS,Women,Dresses,Apparel,Dress,Dresses,3999,439,3560,1.0,(Rs. 3560 OFF),154.0,285.0,0.0,0,0,10,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 11,discount
1753,30063202,VASVI,Women,Ethnic Dresses,Apparel,Dress,Ethnic Dresses,3999,439,3560,1.0,(Rs. 3560 OFF),154.0,285.0,4.0,9,0,2,True,"S,M,L,XL,XXL",True,2026-01-10,Summer,False,,False,2024,,,discount
1754,29025800,Anouk,Women,Dresses,Apparel,Dress,Dresses,3999,439,3560,1.0,(Rs. 3560 OFF),154.0,285.0,3.66279077529907,86,0,7,True,"M,L,XL,XXL",True,2026-01-10,Summer,True,,False,2024,,,discount
1755,37548259,plusS,Women,Dresses,Apparel,Dress,Dresses,3999,439,3560,1.0,(Rs. 3560 OFF),154.0,285.0,0.0,0,0,10,True,"S,M,L,XL,XXL,3XL,4XL",True,2026-01-10,Summer,False,,False,2026,EXPRESS,Delivery By Jan 11,discount
